id,Year,Month,Customer,Product,Units_Sold,Price_per_Unit,Revenue,Customer_Name,Month_Num
1,2019,Jan,Customer 103,Product D,93,22.42630503728556,2085.646368467557,Joshua Moore,1.0
3,2019,Jan,Customer 467,Product C,75,87.28673384861884,6546.505038646413,Hannah Harris,1.0
10,2019,Jan,Customer 131,Product E,51,69.62921616583907,3551.0900244577924,Matthew White,1.0
14,2019,Jan,Customer 455,Product D,8,8.266909505945748,66.13527604756598,Chris White,1.0
15,2019,Jan,Customer 206,Product A,36,22.31242833986592,803.2474202351732,Daniel Taylor,1.0
17,2019,Jan,Customer 260,Product E,63,85.01705358652485,5356.074375951066,Ashley Johnson,1.0
20,2019,Jan,Customer 208,Product E,82,56.27075257696258,4614.201711310931,negan Williams,1.0
23,2019,Jan,Customer 301,Product A,89,98.75425897704916,8789.129048957375,Sarah Williams,1.0
24,2019,Jan,Customer 344,Product A,8,5.524601126742228,44.19680901393782,Jane Smith,1.0
26,2019,Jan,Customer 419,Product A,5,92.99858345876817,464.9929172938408,Laura Thompson,1.0
28,2019,Jan,Customer 268,Product B,33,11.038043277172246,364.2554281466841,Daniel Jackson,1.0
31,2019,Jan,Customer 101,Product C,1,73.56430451066295,73.56430451066295,Daniel Miller,1.0
34,2019,Jan,Customer 352,Product A,52,58.511179337756445,3042.581325563335,Johx Martin,1.0
37,2019,Jan,Customer 160,Product C,86,88.64444470644948,7623.422244754655,David Brown,1.0
41,2019,Jan,Customer 190,Product A,1,26.65384044148446,2665.384044148446,JanegWilson,1.0
43,2019,Jan,Customer 359,Product C,9,51.05884727910341,459.52962551193065,Hannah Wilson,1.0
44,2019,Jan,Customer 225,Product C,44,28.191924613538543,1240.444682995696,Rachel Garcia,1.0
53,2019,Jan,Customer 123,Product A,38,39.93939760832906,1517.6971091165042,Sophia Anderson,1.0
63,2019,Jan,Customer 346,Product A,60,29.778771608888857,1786.7262965333314,Rachel Anderson,1.0
65,2019,Jan,Customer 9,Product A,99,71.53399384741327,7081.865390893914,Daniel Wilson,1.0
66,2019,Jan,Customer 208,Product C,20,89.27321030518614,1785.4642061037227,Joshua Brown,1.0
70,2019,Jan,Customer 349,Product B,82,51.133306590691525,4192.931140436705,Michael Wilson,1.0
72,2019,Jan,Customer 68,Product A,14,35.912971325130435,502.7815985518261,Laura Garcia,1.0
73,2019,Jan,Customer 404,Product C,17,34.265775225976974,582.5181788416086,Michael Thomas,1.0
74,2019,Jan,Customer 176,Product D,59,39.93300129064618,2356.0470761481247,Rachel Garcia,1.0
