ID,YEAR,MONTH,CUSTOMER,PRODUCT,UNITS_SOLD,PRICE_PER_UNIT,REVENUE,MONTH_NUM,CUSTOMER_NAME,GENDER,COUNTRY,BIRTH_DATE,CATEGORY,SUPPLIER,STOCK_LEVEL,DISCOUNT_AVAILABLE
1,2019,Jan,103,Product D,93,22.42630503728556,2085.646368467557,1.0,Megun Johnson,F,USA,1977-04-08,Electronics,TechCorp,120,True
3,2019,Jan,467,Product C,75,87.28673384861884,6546.505038646413,1.0,Hannah Harris,M,Colombia,1979-04-02,Furniture,FurniStyle,45,True
10,2019,Jan,131,Product E,51,69.62921616583907,3551.0900244577924,1.0,Matthew White,M,Canada,1980-03-03,Home Appliances,HomeSolutions,85,False
14,2019,Jan,455,Product D,8,8.266909505945748,66.13527604756598,1.0,Chhis White,M,Canada,1982-11-06,Electronics,TechCorp,120,True
15,2019,Jan,206,Product A,36,22.31242833986592,803.2474202351732,1.0,Daniel Taylor,M,Mexico,1981-11-07,Sports Equipment,ActiveGear,60,True
17,2019,Jan,260,Product E,63,85.01705358652485,5356.074375951066,1.0,Ashley Martin,M,Canada,1987-09-19,Home Appliances,HomeSolutions,85,False
20,2019,Jan,208,Product E,82,56.27075257696258,4614.201711310931,1.0,Megan Williams,M,Canada,1973-09-30,Home Appliances,HomeSolutions,85,False
23,2019,Jan,301,Product A,89,98.75425897704916,8789.129048957375,1.0,Sarah Williams,F,Canada,1979-06-30,Sports Equipment,ActiveGear,60,True
24,2019,Jan,344,Product A,8,5.524601126742228,44.19680901393782,1.0,Rachel Brown,F,Colombia,1993-11-27,Sports Equipment,ActiveGear,60,True
26,2019,Jan,419,Product A,5,92.99858345876817,464.9929172938408,1.0,Laura Thompson,F,Mexico,1999-07-06,Sports Equipment,ActiveGear,60,True
28,2019,Jan,268,Product B,33,11.038043277172246,364.2554281466841,1.0,Daniel Jackson,M,USA,2003-05-10,Office Supplies,OfficePlus,200,False
31,2019,Jan,101,Product C,1,73.56430451066295,73.56430451066295,1.0,Daniel Miller,F,Mexico,1961-03-09,Furniture,FurniStyle,45,True
34,2019,Jan,352,Product A,52,58.511179337756445,3042.581325563335,1.0,John Martin,F,Mexico,1965-11-26,Sports Equipment,ActiveGear,60,True
37,2019,Jan,160,Product C,86,88.64444470644948,7623.422244754655,1.0,David Brown,F,Mexico,1968-02-29,Furniture,FurniStyle,45,True
41,2019,Jan,190,Product A,1,26.65384044148446,2665.384044148446,1.0,Jane Wilson,F,Colombia,1993-03-22,Sports Equipment,ActiveGear,60,True
43,2019,Jan,359,Product C,9,51.05884727910341,459.52962551193065,1.0,Hannah Wilson,M,Canada,1981-12-09,Furniture,FurniStyle,45,True
44,2019,Jan,225,Product C,44,28.191924613538543,1240.444682995696,1.0,RachelqGarcia,F,Canada,1961-03-10,Furniture,FurniStyle,45,True
53,2019,Jan,123,Product A,38,39.93939760832906,1517.6971091165042,1.0,Sophia Anderson,F,Mexico,1966-03-29,Sports Equipment,ActiveGear,60,True
63,2019,Jan,346,Product A,60,29.778771608888857,1786.7262965333314,1.0,Jessica Martinez,F,Mexico,1958-11-14,Sports Equipment,ActiveGear,60,True
65,2019,Jan,9,Product A,99,71.53399384741327,7081.865390893914,1.0,Daniel Wilfon,F,Colombia,1983-07-14,Sports Equipment,ActiveGear,60,True
66,2019,Jan,208,Product C,20,89.27321030518614,1785.4642061037227,1.0,Megan Williams,M,Canada,1973-09-30,Furniture,FurniStyle,45,True
70,2019,Jan,349,Product B,82,51.133306590691525,4192.931140436705,1.0,Michael Wilson,F,Colombia,1984-04-05,Office Supplies,OfficePlus,200,False
72,2019,Jan,68,Product A,14,35.912971325130435,502.7815985518261,1.0,Laura Garcia,M,Colombia,1961-08-09,Sports Equipment,ActiveGear,60,True
73,2019,Jan,404,Product C,17,34.265775225976974,582.5181788416086,1.0,Michael Thomas,M,Mexico,1981-10-02,Furniture,FurniStyle,45,True
74,2019,Jan,176,Product D,59,39.93300129064618,2356.0470761481247,1.0,Rachel Garcia,M,Canada,2001-05-06,Electronics,TechCorp,120,True
75,2019,Jan,375,Product E,51,89.74442274182576,4576.965559833114,1.0,Joseph Miller,M,Canada,2001-05-26,Home Appliances,HomeSolutions,85,False
77,2019,Jan,97,Product D,64,87.0959186818308,5574.138795637171,1.0,Joseph Miller,F,Mexico,1982-05-27,Electronics,TechCorp,120,True
79,2019,Jan,49,Product A,44,94.34356551352684,4151.116882595182,1.0,Daniel Martinez,M,USA,1958-04-26,Sports Equipment,ActiveGear,60,True
84,2019,Feb,416,Product A,67,21.101810935178783,1413.8213326569787,2.0,Andrew Miller,M,Mexico,1992-12-30,Sports Equipment,ActiveGear,60,True
85,2019,Feb,281,Product B,95,85.20024836899958,8094.02359505496,2.0,Hannah Williams,M,Canada,1971-05-23,Office Supplies,OfficePlus,200,False
88,2019,Feb,474,Product A,33,17.979026486992737,593.3078740707604,2.0,Hannah Smith,M,Canada,1963-02-25,Sports Equipment,ActiveGear,60,True
89,2019,Feb,246,Product E,42,81.8893097704588,3439.3510103592694,2.0,Joshua Martin,F,Canada,1981-09-16,Home Appliances,HomeSolutions,85,False
94,2019,Feb,354,Product B,32,59.93661339463653,1917.971628628369,2.0,John Anderson,M,Colombia,1996-03-13,Office Supplies,OfficePlus,200,False
100,2019,Feb,5,Product D,6,9.909763511017731,59.45858106610639,2.0,Andrew Miller,F,Colombia,1987-01-04,Electronics,TechCorp,120,True
106,2019,Feb,58,Product B,1,47.02346182445492,47.02346182445492,2.0,Andrew Brown,M,Colombia,1970-12-08,Office Supplies,OfficePlus,200,False
107,2019,Feb,96,Product A,1,95.71220166300344,95.71220166300344,2.0,David Wilson,F,USA,1988-06-07,Sports Equipment,ActiveGear,60,True
108,2019,Feb,487,Product E,22,74.35373507337276,1635.7821716142007,2.0,Ashley Jones,M,Canada,1994-04-24,Home Appliances,HomeSolutions,85,False
113,2019,Feb,474,Product E,39,37.89891050349308,1478.05750963623,2.0,Hannah Smith,M,Canada,1963-02-25,Home Appliances,HomeSolutions,85,False
115,2019,Feb,246,Product E,34,29.784894217462824,1012.686403393736,2.0,Joshua Martin,F,Canada,1981-09-16,Home Appliances,HomeSolutions,85,False
119,2019,Feb,475,Product D,24,69.33099252638327,1663.9438206331984,2.0,Sophia Smith,F,USA,1960-11-19,Electronics,TechCorp,120,True
120,2019,Feb,163,Product D,33,48.53402459669408,1601.6228116909049,2.0,Matthew Martin,M,USA,1976-09-05,Electronics,TechCorp,120,True
121,2019,Feb,179,Product C,12,41.67975059107356,500.1570070928827,2.0,Chris Miller,F,Colombia,1960-09-25,Furniture,FurniStyle,45,True
123,2019,Feb,397,Product D,95,40.839612906657706,3879.763226132482,2.0,EmilyuJones,M,Mexico,1978-05-08,Electronics,TechCorp,120,True
124,2019,Feb,253,Product C,35,36.97265041442902,1294.0427645050156,2.0,Michael Wilson,F,Colombia,1970-01-23,Furniture,FurniStyle,45,True
125,2019,Feb,90,Product E,26,69.75329855241503,1813.5857623627908,2.0,Joshua Davis,M,Mexico,1968-09-26,Home Appliances,HomeSolutions,85,False
